,Item ID,Title,Price,Condition,Description,Number_of_pictures,Delivery,Shipping,Distance,Ship_Location,Ship_Price,Location,City,State,Time
216,568957485,Samsung Galaxy S8,500,Used (normal wear),Like New. Need to be unlocked.,5,Local pickup (5 miles away),No shipping INFO!,5.0,,,"San Diego, CA",San Diego, CA,1 year 
217,563554285,Samsung Galaxy s8+ unlocked,700,Open box (never used),Factory unlocked,2,Local pickup (15 miles away),No shipping INFO!,15.0,,,"National City, CA",National City, CA,1 year 
218,558639693,Samsung galaxy s8+ unlocked,450,Used (normal wear),Samsung Galaxy S8+ Unlocked perfect condition ,3,Local pickup (51 miles away),No shipping INFO!,51.0,,,"Dana Point, CA",Dana Point, CA,1 year 
220,544760282,Samsung galaxy s8+,275,Used (normal wear),"Really small on bottom right, still great usable good working condition. Just aesthetic blemish.",1,Local pickup (4 miles away),No shipping INFO!,4.0,,,"San Diego, CA",San Diego, CA,1 year 
221,537720044,Samsung galaxy s8+,420,New (never used),Brand new phone it is unlocked and the carrier is T-mobile. No scratches and no cracks. ,6,Local pickup (22 miles away),No shipping INFO!,22.0,,,"El Cajon, CA",El Cajon, CA,1 year 
222,531821186,Samsung galaxy s8+,450,Used (normal wear),At&t Samsung 8+The back is a little bit broken but is an original phone,5,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,1 year 
223,528784975,Samsung Galaxy s8,400,Other (see description),Galaxy s8. Has a crack in the top right corner but otherwise it's good  was from tmoblie but unlocked price is negotiable,1,Local pickup (4 miles away),No shipping INFO!,4.0,,,"San Diego, CA",San Diego, CA,1 year 
224,526317920,Samsung galaxy s8,280,Reconditioned/Certified,Works great just needs new screen Phone carrier att64gbBlack ,2,Local pickup (28 miles away),No shipping INFO!,28.0,,,"Oceanside, CA",Oceanside, CA,1 year 
225,500770087,Samsung galaxy s8 T-Mobile,400,New (never used),Does not come with SIM card ,2,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,1 year 
226,467540709,Samsung galaxy s8 plus $500,500,Used (normal wear),No scraches brand new coditions,4,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,1 year 
227,454709352,Samsung Galaxy S8+ charcoal gray,400,Used (normal wear),Like new only had for 3 months no scraches or dents.Firm on 400 price Only serious buyers ,3,Local pickup (14 miles away),No shipping INFO!,14.0,,,"El Cajon, CA",El Cajon, CA,1 year 
228,427567186,Samsung galaxy s8+,600,Used (normal wear),Good conditions ,3,Local pickup (15 miles away),No shipping INFO!,15.0,,,"National City, CA",National City, CA,1 year 
229,393071167,Samsung Galaxy S8+,600,Reconditioned/Certified,T-Mobile Galaxy S8+ for sale. Manufacturer refurbished. Like new.  No scratches and all accessories included.,2,Local pickup (12 miles away),No shipping INFO!,12.0,,,"La Mesa, CA",La Mesa, CA,1 year 
231,367867310,Samsung Galaxy S8 Plus Unlocked,360,Used (normal wear),Samsung Galaxy S8 Unlocked It has 2 small crack on each corner and hair line crack can’t see it when is on Is unlocked to all carriers ,5,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,2 years 
232,367026324,Samsung Galaxy S8 Plus,430,Used (normal wear),Samsung Galaxy S8 Unlocked 2 small cracks on each corner %95 of screen is good ,5,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,2 years 
236,785333583,Unlocked 64GB Samsung Galaxy S8,250,Used (normal wear),"They sell fast. Get it before it's gone. $250 firm. Factory unlocked Samsung Galaxy S8 works great on any service like AT&T Cricket T-Mobile MetroPCS telcel Obama life and international networks as well. The phone comes with brand new Chargers, brand new case, and a three month warranty. Plus if you're giving it as a gift I can give you a generic box to gift it. $250 firm. No less. Lo menos ya es $250, graciasSe habla Español ",2,No delivery INFO!,"Ships from Modesto, CA for $7.49",,"Modesto, CA",7.49,"Modesto, CA",Modesto, CA,1 day 
237,785031525,Cell Phone Samsung Galaxy S8+ Plus SM-G955U1 64GB Color Black (Unlocked) any carrier,250,New (never used),"Cell Phone Samsung Galaxy S8+ Plus SM-G955U1 64GB Color Black (Unlocked) any carrierReal cell photos postedIt Includes:*Box private* cable usb & charger Cell phone never used but it has scratches on the sidesMain features: Display: 6.2 "", 1440 x 2960 pixels Processor: Snapdragon 835 / Exynos 8895 RAM: 4GB Storage: 64GB Expansion: microSD. ",5,No delivery INFO!,"Ships from OR, US for $7.49",,"OR, US",7.49,"OR, US",OR, US,2 days 
238,784804321,Galaxy S8 silver + Jlabs Wireless Earbuds/sport+charger,300,Used (normal wear),Samsung Galaxy S8 silver (only 5months old)*TMobile carrier*+Wireless Phone Charger (not shown)+Jlabs wireless Earbuds Sport (only worn a few times)Including Addition ear padsGreat wireless set very new.,4,No delivery INFO!,"Ships from Coppell, TX for $7.49",,"Coppell, TX",7.49,"Coppell, TX",Coppell, TX,2 days 
239,784116934,Samsung Galaxy S8+,300,Open box (never used),"Used not refurbished but like brand new no scratches, dents, ding, come with accessories, not needed anymore we upgraded. Fully paid for and completely unlocked, can be switched to any carrie",1,No delivery INFO!,"Ships from Salt Lake City, UT for $13.99",,"Salt Lake City, UT",13.99,"Salt Lake City, UT",Salt Lake City, UT,3 days 
240,783973969,MetroPCS unlock Samsung Galaxy s8 plus T-Mobile,350,Used (normal wear),This is a  Samsung Galaxy s8 plus great Condition Tmobile original carrier unlocked for Metro T-Mobile Simple Mobile family mobile Lycamobile At&t Cricket Wireless Net10 H2O Straight Talk wireless Page Plus International overseas Europe Mexico china-africa Spain Canada Haiti Puerto Rico Bahamas Jamaica worldwide any carrier any GSM serviceThe phone comes with everything in the Box displayed on the pictureUsb cordCharging blockMicro usb to C-type Adapter Data transfer adapter Box,5,No delivery INFO!,"Ships from Ruskin, FL for $7.49",,"Ruskin, FL",7.49,"Ruskin, FL",Ruskin, FL,4 days 
241,783458432,Samsung Galaxy S8 Unlocked screen not working,130,For Parts,Defective touch screen. Cracked at the top tip right corner. Phone is unlocked directly from Samsung with clean IMEI. Good for parts or you can repair to use it,4,No delivery INFO!,"Ships from Fort Washington, MD for $7.49",,"Fort Washington, MD",7.49,"Fort Washington, MD",Fort Washington, MD,5 days 
242,783023410,Verizon Samsung Galaxy s8 plus,300,Used (normal wear),In great condition and no damage at all. ,1,No delivery INFO!,"Ships from Hagerstown, MD for $7.49",,"Hagerstown, MD",7.49,"Hagerstown, MD",Hagerstown, MD,5 days 
243,782898497,Samsung galaxy s8,250,New (never used),Unlocking for any new company still in box with all accessories,5,No delivery INFO!,"Ships from Lexington Park, MD for $7.49",,"Lexington Park, MD",7.49,"Lexington Park, MD",Lexington Park, MD,6 days 
244,782370527,Samsung Galaxy s8 plus,200,Reconditioned/Certified,Samsung Galaxy s8 plus Like new with no scratches.  Only 2 years old.  Carrier is sprint but it's also locked . Selling as is . ,5,No delivery INFO!,"Ships from Henrico, VA for $7.49",,"Henrico, VA",7.49,"Henrico, VA",Henrico, VA,1 week 
245,781967924,Samsung galaxy s8 slight crack on top of screen. Unlocked phone is not stolen,200,Used (normal wear),Not Stolen. Tmobile carrier .,2,No delivery INFO!,"Ships from Los Angeles, CA for $3.29",,"Los Angeles, CA",3.29,"Los Angeles, CA",Los Angeles, CA,1 week 
246,781867406,Samsung Galaxy S8 Unlocked 64GB Like New,299,New (never used),"This is like new A+ quality phone with box and accessories, This phone is just open box but never used. Contact us for more details.",1,No delivery INFO!,"Ships from Queens, NY for $3.29",,"Queens, NY",3.29,"Queens, NY",Queens, NY,1 week 
247,781163763,Samsung Galaxy S8 64GB Unlocked,250,Used (normal wear),Phone still works very well but damages to phone as seen in pictures. Case is included in price and included charger. $250 obo,4,No delivery INFO!,"Ships from Lathrop, CA for $3.29",,"Lathrop, CA",3.29,"Lathrop, CA",Lathrop, CA,1 week 
248,780324596,Unlock T-Mobile Samsung Galaxy S8 Plus 64 gig,280,Reconditioned/Certified,Unlock Great Condition Samsung Galaxy S8 plus MetroPCS is carrierNo charger no USB cord This phone is unlocked for any carrier AT&T Cricket Net10 Page Plus H2O MetroPCS Simple Mobile family mobile T-Mobile overseas Mexico Europe China Haiti Africa the Bahamas worldwide any carrier,4,No delivery INFO!,"Ships from Ruskin, FL for $7.49",,"Ruskin, FL",7.49,"Ruskin, FL",Ruskin, FL,1 week 
249,780219656,Samsung Galaxy S8 Plus,250,Used (normal wear),Selling Verizon unlocked Samsung Galaxy S8 PlusWorking with out any problem. Has no charger. ,3,No delivery INFO!,"Ships from Los Angeles, CA for $10.99",,"Los Angeles, CA",10.99,"Los Angeles, CA",Los Angeles, CA,1 week 
250,779909726,Samsung Galaxy S8+,200,Used (normal wear),"I switched over to an IPhone, I no longer use this phone and it’s just sitting in my drawer.Has 3 cracked spots, both the top right and left corners.  One crack on the back side of the top right corner. 64gb and you can still add more storage capacity ",5,Local pickup (11 miles away),Ships for $3.29,11.0,,3.29,"San Diego, CA",San Diego, CA,1 week 
251,779674739,Samsung Galaxy S8+,400,Used (normal wear),In perfect condition. Originally for T-Mobile but unlocked by carrier. Comes with a charging case,5,No delivery INFO!,"Ships from Stamford, CT for $3.29",,"Stamford, CT",3.29,"Stamford, CT",Stamford, CT,1 week 
252,779285767,Samsung Galaxy S8 64GB,250,Used (normal wear),"Great condition phone, I only used it for a few months before I switched to my iphone. ",2,No delivery INFO!,"Ships from Renton, WA for $7.49",,"Renton, WA",7.49,"Renton, WA",Renton, WA,1 week 
253,778968257,Samsung Galaxy S8 (unlocked),150,Used (normal wear),Missing sim tray ,3,No delivery INFO!,"Ships from Queens, NY for $3.29",,"Queens, NY",3.29,"Queens, NY",Queens, NY,1 week 
254,778497380,Samsung Galaxy S8+ Silver 64GB BAD SIM looking to sell or trade for apple products,200,Used (normal wear),"SHIP ONLYPhones overall condition is in mint condition but the SIM card reader is bad, so it’s strictly for WiFi use. If you have any questions please message me. Thanks$200 OBO ",3,No delivery INFO!,"Ships from Brookfield, IL for $7.49",,"Brookfield, IL",7.49,"Brookfield, IL",Brookfield, IL,2 weeks 
255,777514690,Unlocked brand new in box Samsung Galaxy S8 64gb Blue Unlocked,379,New (never used),Firm Ship and Payments Offer up Only see reviews and other postsUnlocked brand new in box Samsung Galaxy S8 64gb Blue UnlockedColor Blue New in Box Clean IMEI see photo accessories in box Power charger cable . ,2,No delivery INFO!,"Ships from Cumming, GA for $10.99",,"Cumming, GA",10.99,"Cumming, GA",Cumming, GA,2 weeks 
256,777337857,64GB unlocked Samsung Galaxy S8 active,230,Used (normal wear),Rugged durable waterproof strong resistant heavy duty 64GB unlocked Samsung Galaxy S8 active.It's durable. You get the idea. Factory unlocked for any service comes with chargers and brand new case and three month warranty.$230 cash credit debit trade for phones. Se habla Español ,2,No delivery INFO!,"Ships from Modesto, CA for $7.49",,"Modesto, CA",7.49,"Modesto, CA",Modesto, CA,2 weeks 
257,776863037,Samsung Galaxy S8 +,350,Used (normal wear),Unlocked Samsung S8+Aditional New Case Batery and Tempered Glasses,4,No delivery INFO!,"Ships from Miami, FL for $3.29",,"Miami, FL",3.29,"Miami, FL",Miami, FL,2 weeks 
258,776543186,Samsung Galaxy S8+ UNLOCKED cricket METROPCS MEXICO T MOBILE ATT TELCEL ULTRA H20,349,New (never used),Samsung Galaxy S8Unlocked Cricket METRO PCS MEXICO T MOBILE ATTSIMPLE MOBILE TEL CELTEXT {contact info removed},1,No delivery INFO!,"Ships from Avondale, AZ for $13.99",,"Avondale, AZ",13.99,"Avondale, AZ",Avondale, AZ,2 weeks 
259,775899254,Samsung galaxy s8,350,Used (normal wear),Locked but great phone to cracks or scratches.,5,No delivery INFO!,"Ships from Tampa, FL for $7.49",,"Tampa, FL",7.49,"Tampa, FL",Tampa, FL,2 weeks 
260,775680578,"samsung galaxy s8,s9,samsung note 8, note 9",110,Used (normal wear),"a variety of Samsung and Android devices samsung galaxy s8, s8+samsung galaxy s9,s9+samsung galaxy note 8, note 9samsung galaxy A10, A20screems, cameras, speakers, batteries please contact for more Information fast friendly and affordable.",1,No delivery INFO!,"Ships from Mesa, AZ for $7.49",,"Mesa, AZ",7.49,"Mesa, AZ",Mesa, AZ,2 weeks 
261,775383362,Samsung Galaxy s8 plus,260,Used (normal wear),Like new  unlocked..international any company ,4,No delivery INFO!,"Ships from Fort Lauderdale, FL for $7.49",,"Fort Lauderdale, FL",7.49,"Fort Lauderdale, FL",Fort Lauderdale, FL,2 weeks 
262,769393180,Gold Platinum New Samsung Galaxy Note5 Unlocked works w/ Anny world carrier company Android Cell Phone,195,Reconditioned/Certified,"Like new Note5 manual and accessories included ... Galaxy tabpro s Samsung Galaxy Edge s6 s7 s8 s9 s10 Iphone 6 7 8 9 10 11 pro Note 4 5 7 8 9 10 Sprint Att Verizon Metro pcs  Boost At&t, tmobile, net10, metropcs, cricket, h2o You are welcome to bring your own sim card and test the phone ...Beautiful A+++ condition",7,No delivery INFO!,"Ships from Miami, FL for $7.49",,"Miami, FL",7.49,"Miami, FL",Miami, FL,2 weeks 
263,773944635,Samsung galaxy s8 64GB,250,Used (normal wear),In really good condition I've had it for about 18 months it was originally with AT&T I'm selling it because I just bought an iPhone,1,No delivery INFO!,"Ships from Highland, IL for $7.49",,"Highland, IL",7.49,"Highland, IL",Highland, IL,3 weeks 
264,773816183,Samsung Galaxy S8 Plus Duos(S8+) (SM-G955FD) 4GB RAM / 64GB ROM 6.2-Inch 12MP 4G LTE Dual SIM FACTORY UNLOCKED - International Stock,340,Used (normal wear),"Boundaries removed The Infinity Display has an incredible end-to-end screen that spills over the phone&iexcl;&brvbar;s sides, forming a completely smooth, continuous surface with no bumps or angles. It&iexcl;&brvbar;s pure, pristine, uninterrupted glass. And it takes up the entire front of the phone, flowing seamlessly into the aluminum shell. The result is a beautifully curved, perfectly symmetrical, singular object. A camera built for every moment Capture life as it happens with the Galaxy S8+ cameras. The 12MP rear camera and the 8MP front camera are so accurate and fast that you won't miss a moment, day or night. Security that's foolproof Prying eyes are not a problem when you have iris scanning on the Galaxy S8+. No two irises have the same pattern, not even yours, and they're nearly impossible to replicate. That means with iris scanning, your phone and its contents open to your eyes only. And when you need to unlock really fast, face recognition is a handy option. Faster, even in rain You never really stop using your phone. That's why Galaxy S8+ is driven by the world's first 10nm processor. It's fast and powerful and increases battery efficiency. Plus, there's the ability to expand storage, and to work through rain and dust with IP68-rated performance. LTE B1 / B2 / B3 / B4 / B5 / B6 / B7 / B8 / B10 / B18 / B19 / B20 / B25 / B28 / B38 / B39 / B40 / B41 *****Please check with your carrier for compatibility. We are not responsible for any incompatible issues.",7,No delivery INFO!,"Ships from Cypress, TX for $10.99",,"Cypress, TX",10.99,"Cypress, TX",Cypress, TX,3 weeks 
265,773230142,"Samsung Galaxy S8, Black, Cell phone",225,Used (normal wear),Samsung Galaxy S8BlackCell phoneI had it in a cell phone case since I got it 20 months ago.,2,No delivery INFO!,"Ships from Mooresville, NC for $3.29",,"Mooresville, NC",3.29,"Mooresville, NC",Mooresville, NC,3 weeks 
266,772903466,Samsung Galaxy s8,200,Used (normal wear),"Read full description before asking questions!!!!!200$ plus 3$ for shipping!No scratches phone is in perfect condition.From Verizon.Phone is locked 🔒 !!Will ship out to any state msg me!If it's up, it's still available!!Pls don't waste my time! Serious buyers only!!!",5,Local pickup (97 miles away),Ships for $3.29,97.0,,3.29,"Los Angeles, CA",Los Angeles, CA,3 weeks 
267,772463295,Samsung Galaxy s8 Smartphone,260,Open box (never used),"Samsung Galaxy S8 PlusPrice $260Storage: 64gbLike new condition | Factory Unlocked | Box & Accessories Included | Silver ColorCompatible with:T-Mobile, At&t, MetroPCS, Cricket, Simple Mobile.🔥🔥🔥Warranty Included🔥🔥🔥",2,No delivery INFO!,"Ships from Red Oak, TX for $7.49",,"Red Oak, TX",7.49,"Red Oak, TX",Red Oak, TX,3 weeks 
268,771798842,Samsung Galaxy s8+ unlocked phone,220,Used (normal wear),Little crake on the bottom.,2,No delivery INFO!,"Ships from Honolulu, HI for $3.29",,"Honolulu, HI",3.29,"Honolulu, HI",Honolulu, HI,3 weeks 
270,770305649,Samsung Galaxy s8+,325,New (never used),Brand new out the box an comes with a charger the phone is midnight black,4,No delivery INFO!,"Ships from TEMPLE TERR, FL for $3.29",,"TEMPLE TERR, FL",3.29,"TEMPLE TERR, FL",TEMPLE TERR, FL,4 weeks 
271,769393204,Samsung galaxy s8,250,Used (normal wear),"Long battery life, 64GB",2,No delivery INFO!,"Ships from Salt Lake City, UT for $3.29",,"Salt Lake City, UT",3.29,"Salt Lake City, UT",Salt Lake City, UT,1 month 
272,781419314,Samsung Galaxy S8+ Factory Unlocked,250,Used (normal wear),Samsung Galaxy S8+ Factory UnlockedLike new unlocked for any carrier worldwide $250 FIRM,2,Local pickup (22 miles away),No shipping INFO!,22.0,,,"San Marcos, CA",San Marcos, CA,1 week 
274,779483988,SAMSUNG GALAXY S 8 +,250,Used (normal wear),Black Samsung Galaxy S8+ with charger and case has lil  Abrasion top right corner (AT&T)  NO LOW BALLERS please,3,Local pickup (16 miles away),No shipping INFO!,16.0,,,"San Diego, CA",San Diego, CA,1 week 
276,775033274,Samsung Galaxy s8 active at&t,180,Used (normal wear),Samsung Galaxy s8 active at&t in excellent condition ,2,Local pickup (20 miles away),No shipping INFO!,20.0,,,"El Cajon, CA",El Cajon, CA,2 weeks 
277,773098200,Samsung Galaxy S8 plus 64Gb Factory Unlocked,280,Used (normal wear),"Good Battery Life and Clean IMEI, not reported stolen. We offer warranty on all of our phones.All of our phones are used but in great Shape! Factory unlocked which means you can put any Sim Card  with service and it will work.Comes with:House Charger Buy with confidence ",4,Local pickup (22 miles away),No shipping INFO!,22.0,,,"San Diego, CA",San Diego, CA,3 weeks 
278,771261334,Samsung Galaxy s8+ Verizon LOCKED,200,Used (normal wear),Samsung galaxy s8+ LOCKED ,3,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,3 weeks 
279,770242615,S8 Samsung galaxy (weeknd special ONLY) phone + case + charger + screen protector BUNDLE saving,325,Used (normal wear),"Very very Lightly used, still looks and feels brand new. 64gb internal memory, AMAZING camera features,  ready to useNo DropsNo breaks  no cracks no issues at allNoT Refurbished NOT STOLEN -has been Factory Unlocked to all carriers domestically & internationally Comes with case(otterbox) Car charger and house chargerGlass screen protector (on the phone)And 1xtra screen protector just in caseLooking to sell asap to pay some bills, have a great weeknd and be safe ",4,Local pickup (8 miles away),Ships for $7.49,8.0,,7.49,"San Diego, CA",San Diego, CA,4 weeks 
280,766777531,Samsung Galaxy S8 unlocked,250,Used (normal wear),64gb Samsung Galaxy S8 unlockedBack of phone is cracked but does not effect function. It has a case on it to protect it.Cost $15 to fix it in the mallCash or trades for gold and silver. ,1,Local pickup (20 miles away),Ships for $3.29,20.0,,3.29,"El Cajon, CA",El Cajon, CA,1 month 
281,765468756,Samsung Galaxy S8 Active 64Gb Factory Unlocked,250,Used (normal wear),Good Battery Life and Clean IMEIWe offer warranty on all of our phonesAll of our phones are used but in great Shape!Not reported stolen and ready to be used with your Simcard.Comes with:House Charger Buy with confidence ,5,Local pickup (16 miles away),No shipping INFO!,16.0,,,"National City, CA",National City, CA,1 month 
282,764207797,Samsung Galaxy s8 att unlock works for all carriers overseas too 64 gigabytes grey color fully functional in good condition price $240,240,Used (normal wear),No description. Ask seller for more details,7,Local pickup (20 miles away),No shipping INFO!,20.0,,,"El Cajon, CA",El Cajon, CA,1 month 
283,761918752,Samsung Galaxy S8+ plus like new condition...Unlocked.,285,Used (normal wear),64gig Samsung S8 plus like new condition.....Unlocked.,4,Local pickup (9 miles away),No shipping INFO!,9.0,,,"San Diego, CA",San Diego, CA,1 month 
284,757920661,Galaxy S8 Boost/ Sprint.,180,Used (normal wear),Samsung Galaxy S8 boost/Sprint you can also use on other carriers if you activate it I had it unlockedSmall chip top left corner not even noticeable I'm Firm on My Price $180.00 so please dont message me trying to low ball me. Pick up Escondido ,3,Local pickup (23 miles away),No shipping INFO!,23.0,,,"Escondido, CA",Escondido, CA,1 month 
285,756723589,Samsung Gear VR with Controller,100,New (never used),"Brand new. Never used. Factory sealed. It's compatible with Samsung Galaxy USB Type-C models: Note8, Galaxy S8, Galaxy S8+, Galaxy S9, Galaxy S9+ and Micro USB models: Galaxy S7, Galaxy S7 edge, Galaxy Note5, Galaxy S6, Galaxy S6 edge and Galaxy S6 edge+.",4,Local pickup (13 miles away),Ships for $7.49,13.0,,7.49,"San Diego, CA",San Diego, CA,1 month 
286,752086361,Samsung Galaxy S8+,250,Used (normal wear)," Galaxy S8+ in excellent condition comes with all accessories. Unlocked *Military grade case 360 turn.*Screen Protector (Tempered Glass).Value $40.*Original charger (Samsung).* Headphones. Asking price is $250. OBO Hablo Español.********************Galaxy S8+ en exelente condiciones,viene con todo los accessorios. Desbloquiado.*Protector Militario 360 grados jiratorio.*Protector de pantalla (Tempered Glass).Valor $40.*Cargador original (Samsung).*Auriculares con ajustadores.Precio $250... Ó mejor oferta.",5,Local pickup (6 miles away),No shipping INFO!,6.0,,,"San Diego, CA",San Diego, CA,2 months 
287,751605073,Samsung galaxy s8+,200,Used (normal wear),Galaxy s8 plus in great condition for at&t very well taken care of only has small chip at the bottom but it’s not spreading ,3,Local pickup (15 miles away),No shipping INFO!,15.0,,,"Lincoln Acres, CA",Lincoln Acres, CA,2 months 
288,748302428,Samsung Galaxy s8 64GB,250,Used (normal wear),"Samsung Galaxy S8 , Arctic Silver Perfect condition very clean Unlocked with any sim 64 GB.",8,Local pickup (21 miles away),No shipping INFO!,21.0,,,"El Cajon, CA",El Cajon, CA,2 months 
289,747360750,Samsung Galaxy S8 Plus (Unlocked),335,Used (normal wear),Unlocked for All Carriers Excellent Condition Comes with Charger Clean IMEI I have two available. One for $335 and two for $660,5,Local pickup (8 miles away),No shipping INFO!,8.0,,,"San Diego, CA",San Diego, CA,2 months 
290,745039628,Black Samsung Galaxy s8+ for parts works,175,Used (normal wear),S8+ for sale TMobile works unlocked for parts. Screen cracked small still works fine,2,Local pickup (25 miles away),Ships for $7.49,25.0,,7.49,"Vista, CA",Vista, CA,2 months 
291,739235911,Samsung Galaxy S8+ ATT,200,Used (normal wear),Good condition samsungvgalaxy S8 plus has crack screen last pics show damage but fully functional currently still has screen protector on and case. Asking 200 obo or trade. If post is up items r still available.  Check my list of other stuff. ,6,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,2 months 
292,738405879,Samsung Galaxy s8+,235,Used (normal wear),"Like new condition.just upgraded to the note10 +ATT service ready for unlock for any carrier,sold one of Two,Still have one for sale ",2,Local pickup (6 miles away),No shipping INFO!,6.0,,,"San Diego, CA",San Diego, CA,2 months 
293,436940029,Samsung Galaxy S8+,475,New (never used),"Samsung Galaxy S8+unlockedLike new, perfect condition no scratches or wear & tear$475",5,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,3 months 
294,732994274,SAMSUNG GALAXY S8 (BLUE),320,Reconditioned/Certified,***MANY MORE******MANY MORE******MANY MORE******MANY MORE***,4,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,3 months 
295,732159766,SAMSUNG GALAXY S8+ UNLOCK ANY CARRIER 64 gb HABLO ESPAÑOL,240,Used (normal wear),Galaxy s8 +Broken screenAny carrier BlackHablo español ,2,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Escondido, CA",Escondido, CA,3 months 
296,727064330,Samsung Galaxy s8,200,Used (normal wear),Working good,3,Local pickup (46 miles away),No shipping INFO!,46.0,,,"San Clemente, CA",San Clemente, CA,3 months 
297,724264259,Samsung Galaxy S8 phones,600,Used (normal wear),No description. Ask seller for more details,1,Local pickup (14 miles away),No shipping INFO!,14.0,,,"La Mesa, CA",La Mesa, CA,3 months 
298,722162496,Samsung galaxy s8+,220,Used (normal wear),"Sprint ,esta en muy buen estado esta reportado como robado pero se puede usar con wifi y tabn se puede desbloquear para cualquier conpania interesados manden mp",3,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,3 months 
299,714972361,Samsung Galaxy S8 in great condition,150,Used (normal wear),Rarely used Samsung Galaxy S8 in great condition. Used for a few weeks but my boyfriend just got me the S10 so I have no need for this phone anymore. My loss is your gain! Has a small crack in the bottom corner. I will throw in my case for free as well. Asking $150 obo. Need gone ASAP,5,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,4 months 
300,713307247,SAMSUNG GALAXY S8,225,Used (normal wear),*************SEE MY PAGE**************************SEE MY PAGE**************************SEE MY PAGE**************************SEE MY PAGE**************************SEE MY PAGE*************,5,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,4 months 
301,675475511,"SAMSUNG GALAXY S8. ""W/tiny tiny little crack""",300,Reconditioned/Certified,***PLEASE SEE PICS FOR DISCRIPTION******PLEASE SEE PICS FOR DISCRIPTION******PLEASE SEE PICS FOR DISCRIPTION***,8,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,4 months 
302,679165512,SAMSUNG GALAXY S8,285,Used (normal wear),****SEE MY PAGE********SEE MY PAGE********SEE MY PAGE****,8,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,4 months 
303,683902858,SAMSUNG GALAXY S8,280,Used (normal wear),****SEE MY PAGE********SEE MY PAGE********SEE MY PAGE****,7,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,4 months 
304,692797629,SAMSUNG GALAXY S8,275,Used (normal wear),"   ***FOR PRICES PLEASE CLICK ON ""MR. ROBOTO"" TO SEE MY SELECTION OF.          PHONES***                      ****SEE MY PAGE****                      ****SEE MY PAGE****                      ****SEE MY PAGE*******PLEASE SEE PICS FOR DISCRIPTION******PLEASE SEE PICS FOR DISCRIPTION******PLEASE SEE PICS FOR DISCRIPTION******PLEASE SEE PICS FOR DISCRIPTION*",8,Local pickup (16 miles away),No shipping INFO!,16.0,,,"El Cajon, CA",El Cajon, CA,4 months 
305,698534125,SAMSUNG GALAXY S8+,250,Used (normal wear),*************SEE MY PAGE**************************SEE MY PAGE**************************SEE MY PAGE**************************SEE MY PAGE**************************SEE MY PAGE*************,5,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,4 months 
306,701739922,SAMSUNG GALAXY S8+,225,Reconditioned/Certified,***************SEE MY PAGE**********************************SEE MY PAGE**********************************SEE MY PAGE**********************************SEE MY PAGE**********************************SEE MY PAGE**********************************SEE MY PAGE*******************,6,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,4 months 
307,706096026,Samsung galaxy s8,200,Used (normal wear),Unlock T-Mobile can be used with any carrier  comes with the charging cable with 3 detachable head . $200 firm not accepting any lower. ,3,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,4 months 
308,702461906,Samsung Galaxy s8,250,Used (normal wear),Silver/ black64 GBBarely used Works like a charm Unlocked to metro/ t-mobileWireless chargingComes with 2 casesComes with a fast charger ,5,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,5 months 
309,694565566,Samsung galaxy s8 unlocked,280,Used (normal wear),"Unlocked for any company, originally tmobileNo cracks or damage. Comes with 1 case. Original boxOriginal charger, still works but a little chewed on by a puppyOriginal headphones",1,Local pickup (16 miles away),No shipping INFO!,16.0,,,"El Cajon, CA",El Cajon, CA,5 months 
