,Item ID,Title,Price,Condition,Description,Number_of_pictures,Delivery,Shipping,Distance,Ship_Location,Ship_Price,Location,City,State,Time
95,771735429,Iphone 8 plus,380,Used (normal wear),work very good 256 gb come see it i swere it is work very good i can trade for Iphone XR or iphone x ,6,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,3 weeks 
96,771493240,Apple IPhone X for sale cheap!!!,350,Open box (never used),Excellent condition no scratches 60 dollar screen protector Apple IPhone X willing to negotiate ,3,Local pickup (26 miles away),No shipping INFO!,26.0,,,"Escondido, CA",Escondido, CA,3 weeks 
97,771261206,Clean iPhone x max gold ATT,500,Open box (never used),"Iphone x max Gold 64GB ATT carrier, Clean IMEI number. Only selling upgraded to new iPhone 11 pro max.",3,Local pickup (24 miles away),No shipping INFO!,24.0,,,"Vista, CA",Vista, CA,3 weeks 
98,785530257,iPhone X,500,Used (normal wear),Has A Crack ,6,No delivery INFO!,"Ships from Brooklyn, NY for $3.29",,"Brooklyn, NY",3.29,"Brooklyn, NY",Brooklyn, NY,6 hours 
99,770654848,iPhone X 64GB (AT&T),700,Other (see description),"Really Good Condition, nothing wrong with it. I just decided to upgrade.64GB Two cases - marble , Charging Case PRICE $700 first buyer can have it for $675 If you really want it I can unlock it for you list message me !",4,Local pickup (16 miles away),No shipping INFO!,16.0,,,"Spring Valley, CA",Spring Valley, CA,4 weeks 
100,769997666,Apple iPhone X Silver 64 GB,550,Reconditioned/Certified,Used for about 3 weeks $550 or best offerNeed quick money Made an insurance claim on it a few days ago so it’s new,7,Local pickup (37 miles away),No shipping INFO!,37.0,,,"Fallbrook, CA",Fallbrook, CA,4 weeks 
101,768919695,iPhone X unlocked any carrier with Gucci case,450,Used (normal wear),Used but well conditioned ,4,Local pickup (24 miles away),No shipping INFO!,24.0,,,"Escondido, CA",Escondido, CA,1 month 
102,768418291,256GB IPHONE X + BRAND NEW ACCESSORIES UNLOCKED FOR ANY CELLPHONE CARRIER WE CAN MEET AT ANY CELLPHONE STORE,569.99,Open box (never used),PERFECT CONDITION IPHONE X UNLOCKED 100% CLEAN IMEI PERFECT CONDITION BRAND NEW ACCESSORIES CELLPHONE CASE AND SCREEN PROTECTOR IS INCLUDED. I’m willing to meet at any cellphone store and verify authenticity.,8,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Escondido, CA",Escondido, CA,1 month 
103,767972957,IPhone X Unlocked ANY CARRIER,480,Open box (never used),Perfect condition always kept in case 64 GB no I cloud lock ,3,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Vista, CA",Vista, CA,1 month 
104,767804395,Unlocked iPhone X 64gb - $525,525,Used (normal wear),Slightly used iPhone X - 64 gb $525,1,Local pickup (16 miles away),No shipping INFO!,16.0,,,"Spring Valley, CA",Spring Valley, CA,1 month 
105,767578409,"iPhone X, 256GB, Silver, Unlocked, perfect condition",600,Used (normal wear),No description. Ask seller for more details,4,Local pickup (6 miles away),No shipping INFO!,6.0,,,"San Diego, CA",San Diego, CA,1 month 
106,767270480,Iphone x 64gb TMOBILE,340,Reconditioned/Certified,Great phone no scratches. Tmobile ,2,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,1 month 
107,766588587,Iphone x unlocked,450,Used (normal wear),64gbUnlocked to any carrierSmall cracks Overall works great,6,Local pickup (14 miles away),No shipping INFO!,14.0,,,"Lemon Grove, CA",Lemon Grove, CA,1 month 
108,765708544,"iPhone x 64Gb, unlocked I accept Apple pay or zelle",480,New (never used),No description. Ask seller for more details,1,Local pickup (20 miles away),Ships for $7.49,20.0,,7.49,"Imperial Beach, CA",Imperial Beach, CA,1 month 
109,765048683,IPhone X (not reading sim),300,Used (normal wear),Great condition No cracksFrame and screen are perfectAtt64GB No low balling please,5,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,1 month 
110,764675304,iPhone X 64gb,600,New (never used),Brand new got it as a gift don’t need it,2,Local pickup (22 miles away),No shipping INFO!,22.0,,,"El Cajon, CA",El Cajon, CA,1 month 
111,764093902,iPhone X,400,Used (normal wear),iPhone X in perfect working condition. Unlocked to all carriers. Has a crack on the backside but does not effect use of phone. Comes with case and brand new screen protector and charger if wanted. 64 gb $400 obo don’t low ball me,3,Local pickup (30 miles away),No shipping INFO!,30.0,,,"Oceanside, CA",Oceanside, CA,1 month 
112,763656616,Iphone X unlocked,490,Used (normal wear),64GB unlocked with Box Very good condition ,4,Local pickup (22 miles away),No shipping INFO!,22.0,,,"El Cajon, CA",El Cajon, CA,1 month 
113,763557644,Apple iPhone X 64gb AT&T unlocked,440,Used (normal wear),"The phone is like new, and nothing out of the box was used. The EarPods and charger is new. The phone does have a screen protector on there, and it does come with a case. The phone is in excellent condition.",1,Local pickup (18 miles away),No shipping INFO!,18.0,,,"San Marcos, CA",San Marcos, CA,1 month 
114,763392259,IPHONE X,500,Used (normal wear),"IPhone X, used but in great condition. No cracks or damage. ",2,Local pickup (a mile away),No shipping INFO!,1.0,,,"San Diego, CA",San Diego, CA,1 month 
115,762932988,iPhone GAMEVICE,70,Open box (never used),"- Compatible with: iPhone X / XS / XS Max, iPhone 8 / 8 Plus, iPhone 7 / 7 Plus, iPhone 6s / 6s Plus, iPhone 6 / 6 Plus - Never Used ",4,Local pickup (20 miles away),Ships for $7.49,20.0,,7.49,"Chula Vista, CA",Chula Vista, CA,1 month 
116,762521888,IPhone X 256Gb,650,Open box (never used),"Open box. IPhone X silver, with brand new headphones and charger included. ",6,Local pickup (6 miles away),No shipping INFO!,6.0,,,"San Diego, CA",San Diego, CA,1 month 
117,762234416,iPhone X 256gb,600,Open box (never used),Brand new iPhone with headphones. No charger. Used for sprint.,5,Local pickup (20 miles away),No shipping INFO!,20.0,,,"El Cajon, CA",El Cajon, CA,1 month 
118,761811970,iPhone X 256 gb,700,Used (normal wear),It’s in good conditions ready to use! ,5,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,1 month 
119,761086188,iPhone X 256 GB Unlocked,650,Used (normal wear),"Gently used Space Gray iPhone X 256 GB unlocked. Phone runs iOS 13 and works perfectly. Two tiny blemishes, please see pictures. Hardly noticeable and with a case on you can’t see them. ",7,Local pickup (12 miles away),No shipping INFO!,12.0,,,"Rancho Santa Fe, CA",Rancho Santa Fe, CA,1 month 
120,760934580,iPhone X 64 gb unlock . AT&T 📱 . verizon📱 . Cricket 📱 . sprint 📱 . Boost Mobile 📱 . Metro by T-Mobile 📱 ANY ANY SIMCARD 🌎 WILL WORK WITH TH,600,Used (normal wear),. AT&T  📱. verizon📱. Cricket  📱. sprint 📱. Boost Mobile 📱. Metro by T-Mobile  📱ANY ANY SIMCARD  🌎 WILL WORK WITH THIS FLAWLESS PHONES 📲 ,2,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Escondido, CA",Escondido, CA,1 month 
121,760239452,iPhone X 256 Gig,600,Used (normal wear),Space Gray iPhone X 256 Gig Great Condition!! ,1,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Carlsbad, CA",Carlsbad, CA,1 month 
122,759949879,iphone x,600,Used (normal wear),black iphone x64 gb phone cases for free ,3,Local pickup (20 miles away),No shipping INFO!,20.0,,,"El Cajon, CA",El Cajon, CA,1 month 
123,759719724,"iPhone X 256gb, Silver unlocked, excellent condition",675,Used (normal wear),Excellent condition. No scratches.I will include the case and screen protector,3,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,1 month 
124,759376357,iPhone X Unlocked factory for any carrier Like New!!!,450,Open box (never used),iPhone X unlocked for any carrier first come first service and notice it has some issue about the LCD  but is not pick issue. ,6,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 month 
125,758539184,iPhone X Verizon,400,Used (normal wear),Selling my iPhone X it is in perfect condition. No scratches or cracks. The screen protecter is cracked but the actual screen isn’t. Asking 400 this iPhone is for Verizon. ,4,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,1 month 
126,758468435,IPhone X 256GB,650,Used (normal wear),Please read the description: In a great used condition gray iPhone X 256 GB Bundle 1 $650 just the iPhone X/ w chargerBundle 2 $700 with extra covers and cases Bundle 3 $800 with Bose SoundSport Free wireless headphones including the iPhone covers and cases. Bundle 4 $840 with covers and cases & apple AirPods contact me for more info. Bundle 5 $1100 with your choice of AirPods or Bose wireless headset and Apple Watch 4th generation including the covers and cases. Which bundle do you want contact me for more info thank you. And have a great day. ,2,Local pickup (23 miles away),No shipping INFO!,23.0,,,"Chula Vista, CA",Chula Vista, CA,1 month 
127,758020920,iPhone X,525,Open box (never used),525 unblocked T-Mobile ,4,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Chula Vista, CA",Chula Vista, CA,1 month 
128,757484245,New iPhone X 256GB Unlocked - White Silver,700,New (never used),Brand new iPhone X. It has been sitting in the box and not used at all.,2,Local pickup (6 miles away),No shipping INFO!,6.0,,,"San Diego, CA",San Diego, CA,1 month 
129,757241902,iPhone X 64 gb Space Gray,580,New (never used),Brand new... NEVER used before ,4,Local pickup (26 miles away),No shipping INFO!,26.0,,,No location INFO!,,,1 month 
130,756853006,Airpods Apple No Case,100,Used (normal wear),Only Left and Right AirpodsShoot me an offerWilling to trade for iPhone 7 iPhone 8 or iPhone X iPhone XS,2,Local pickup (24 miles away),Ships for $3.29,24.0,,3.29,"San Diego, CA",San Diego, CA,1 month 
131,756689501,iPhone X (T-Mobile),500,Used (normal wear),iPhone X like new. Will come with a screen protector and different cases for the phone. ,3,Local pickup (26 miles away),No shipping INFO!,26.0,,,"San Diego, CA",San Diego, CA,1 month 
132,785600340,Macbook air,Sold!,Used (normal wear),"•im trading for iPhone x or 11 •Good condition•If you live nearby you can pick it up•If you want the charger you can have it(its kinda broken,well you have to hook it up a certain way)***Serious Inquires Only***",2,Local pickup (1729 miles away),No shipping INFO!,1729.0,,,"Chicago, IL",Chicago, IL,4 hours 
133,756156458,UNLOCKED Apple iPhone X — 256GB Space Gray — **EXCELLENT CONDITION**,550,Used (normal wear),"I had to upgrade my work phone and so I have no need for this phone anymore. Even though it’s been my work phone and I barely use it, it’s been housed in a case with a screen protector since day 1. Doesn’t have a scratch on it, and doesn’t have any performance issues whatsoever. The phone was purchased directly at Apple, I own it free and clear, and it has a clean IMEI — I have all the receipts and documentation to show you if you want. Also, I have the original box the phone came in, as well as a pretty new Speck Presidio Pro case that is Eclipse Blue (see second picture). I will include this with the phone for free since I have no need for it anymore. And lastly, I didn’t have time to take pictures of the phone, so let me know if you want some photos and if we meet, you’re of course welcome to have a look and test it out before buying. Please reach out and I will be as accommodating as possible! Thanks!",2,Local pickup (9 miles away),No shipping INFO!,9.0,,,"San Diego, CA",San Diego, CA,1 month 
134,755844827,Iphone x 256 gb tmobile,700,Used (normal wear),I phone x excellent condition. Nothing wrong with it just want to buy new iphone 11. ,1,Local pickup (21 miles away),No shipping INFO!,21.0,,,"San Diego, CA",San Diego, CA,1 month 
135,755540310,Open box iPhone X 64GB unlocked to all carriers,699,Open box (never used),This is a replacement phone from my Apple Care.   I bought a new phone so this one has to go.  It has never been used.  It was turned on to check its functionality.  The earphones and charging cable are all brand new.  ,1,Local pickup (18 miles away),No shipping INFO!,18.0,,,"San Marcos, CA",San Marcos, CA,1 month 
136,754905967,Surface Pro 3 128GB,350,Used (normal wear),350 or better offer. Would trade for a MacBook or an iPhone X/XR. NO SHIPPING!,3,Local pickup (17 miles away),No shipping INFO!,17.0,,,"Chula Vista, CA",Chula Vista, CA,1 month 
137,741266357,iPhone X 256 GB,400,Used (normal wear),"iPhone X has crack near corner No iCloud lockUnlocked Will trade for an iPhone X different color, XS, or XR. Will also trade for Apple Watch Series 4 or 5 Cellular onlyLocal pickup in Temecula only",2,Local pickup (42 miles away),No shipping INFO!,42.0,,,"Temecula, CA",Temecula, CA,1 month 
138,754666237,iPhone X 64 gig,450,Open box (never used),iPhone X 64 UNLOCKED ANY CARRIER (Like new ) ,3,Local pickup (11 miles away),Ships for $3.29,11.0,,3.29,"San Diego, CA",San Diego, CA,1 month 
139,754402278,IPHONE X 64gb got it brand new 8 months ago it’s like brand new always case protected !!!,580,Used (normal wear),64gbiPhone XGte ir now 580$,5,Local pickup (24 miles away),No shipping INFO!,24.0,,,"Escondido, CA",Escondido, CA,1 month 
140,753942992,Louis Vuitton iPhone X case,1000,New (never used),"Just bought in May 2019, used like 5 times max, so practically brand new, I’m getting the new iPhone and the case won’t fit, but is beautiful case ",3,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Vista, CA",Vista, CA,1 month 
141,753863624,iPhone X 256 GB Space Grey Unlocked,550,Used (normal wear),"iPhone X 256 GB Space Grey Unlocked with AppleCare+ available. iPhone has been used exclusively in a case, so no scratches or marks. Also includes two official Apple Leather cases, one black and one brown, and a 10-watt power adapter, faster charger than the power adapter sold at retail. Asking $550. ",4,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,1 month 
142,753647593,iPhone X (64 GB) (Cracked),300,Other (see description),iPhone X cracked in the front a little bit. Back is shattered but can still be fixed. (Phone still works great) with Sprint.  Serious inquires only.,11,Local pickup (6 miles away),No shipping INFO!,6.0,,,"San Diego, CA",San Diego, CA,1 month 
143,753468750,IPhone X unlock from factory 256gb,599,Reconditioned/Certified,"Cash Only iPhone X - 256GbSee pics. Comes with Box and original APPLE accessories Unlocked for all carriers: AT&T, CricKet, T-Mobile, Metro PCS, Telcel, Verizon, Sprint overseas etc. Clean IMEIBring your SIM card and make a test call!Reset Back to Factory Settings. There is NO iCloud lock or any activation lock. It’s fully wiped and ready for you to use the phone. ",4,Local pickup (5 miles away),No shipping INFO!,5.0,,,"San Diego, CA",San Diego, CA,1 month 
144,753236912,Verizon iPhone X 64gb,500,Used (normal wear),Verizon iPhone X 64gb no cracked glass or anything comes with charger. I have always taken care of this phone. It is not black listed message me and I can give you the IMEI number . The phone itself is under apple warranty until the end of the year. ,5,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Chula Vista, CA",Chula Vista, CA,1 month 
145,752630855,iPhone X 64gb great condition!,520,Used (normal wear),Great condition iPhone X 64gb $600oboNeeds to be sold ASAP ,7,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,2 months 
146,752350041,iPhone x,350,Used (normal wear),Red,1,Local pickup (15 miles away),No shipping INFO!,15.0,,,"San Diego, CA",San Diego, CA,2 months 
147,751688151,iPhone 7 Plus for an Xs,350,Used (normal wear),Willing to trade my iPhone 7+ for an IPhone X and some cash.Or willing to let it go for $350Not broken or any scratches.I took very good care of it.128 GBATT & Cricket ,5,Local pickup (14 miles away),No shipping INFO!,14.0,,,"Lemon Grove, CA",Lemon Grove, CA,2 months 
148,750667073,IPHONE X,600,Used (normal wear),"Selling my iPhone X, great condition except for minor scratch on volume side but not really noticeable, everything works GREAT. Can send pics if interested. Obo SERIOUS BUYERS ONLY. ",1,Local pickup (17 miles away),No shipping INFO!,17.0,,,"Chula Vista, CA",Chula Vista, CA,2 months 
149,750383117,iPhone X. Brand new in box,800,New (never used),iPhone X brand new in box. Light blue,1,Local pickup (4 miles away),No shipping INFO!,4.0,,,"San Diego, CA",San Diego, CA,2 months 
150,750247183,Unlocked iPhone X,700,Used (normal wear),"In perfect condition, completely unlocked for any carrier ",8,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,2 months 
151,749555055,iPhone X unlock,600,Reconditioned/Certified,iPhone X unlock . 64gb . 1 owner . $600 ,4,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,2 months 
152,748994357,iPhone X - T-Mobile,550,Reconditioned/Certified,-Like new iPhone X-64 GB-Comes with charger-No scratches.,2,Local pickup (4 miles away),No shipping INFO!,4.0,,,"La Jolla, CA",La Jolla, CA,2 months 
153,748491503,Brand new iPhone X 256GB space gray for Verizon,470,New (never used),"Brand new, never been used iPhone X 256GB space gray for Verizon.  Clean ESN. Switched carriers. Still has the protective plastic film on it. THIS IS NOT UNLOCKED!",3,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,2 months 
154,747156370,Apple iPhone X 256GB Space Gray T-mobile,550,Used (normal wear),iPhone X 256gb Space Gray T-mobileGreat conditionPerfect screen and backA coupe tiny marks on the outer edge of caseOtter box includedCash. Meet at my local Starbucks. $550 OBO,2,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,2 months 
155,746822748,Iphone x 64gb T mobile but can be used for other carriers.,500,Used (normal wear),Works great like never. Everything works. Clean esn. Can verify at my local t mobile store if desired. Good clean condition ,1,Local pickup (4 miles away),No shipping INFO!,4.0,,,"San Diego, CA",San Diego, CA,2 months 
156,733873169,iPhone x unlocked,800,New (never used),Unlocked for any network iphone x 256gb new in the box plastic sealed,5,Local pickup (6 miles away),No shipping INFO!,6.0,,,"San Diego, CA",San Diego, CA,2 months 
157,746217266,IPhone X,850,Used (normal wear),"Like new, been used a couple months, free from fabric ",4,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,2 months 
158,746052799,iPhone X *icloud locked*,150,Used (normal wear),iPhone X in fair condition. Has a crack in the glass on the back of the phone. Selling for parts. Message for questions. ,6,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Chula Vista, CA",Chula Vista, CA,2 months 
159,745670450,IPhone X 256 gig through att,650,Used (normal wear),Selling to buy newer iPhone. Perfect condition 256 gig with att ,3,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,2 months 
160,745494508,iPhone X 64GB sprint,500,Used (normal wear),Works great! Come with life proof case. ,1,Local pickup (24 miles away),No shipping INFO!,24.0,,,"Vista, CA",Vista, CA,2 months 
161,744777871,iPhone X silver 64gb unlocked,500,Reconditioned/Certified,10/10 condition iPhone X silver 64gb,2,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,2 months 
162,744461175,iPhone X unlocked all carriers 64gb paid off unlocked works all carriers worldwide,450,Used (normal wear),LEAVE A PHONE NUMBER OR YOUR MESSAGE WILL BE IGNORED!$450 cash firm must pick up ,2,Local pickup (8 miles away),No shipping INFO!,8.0,,,"San Diego, CA",San Diego, CA,2 months 
163,743271804,Unlocked iPhone X Black 64G,500,Used (normal wear),Unlocked IPhone X 64GB ,1,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,2 months 
164,741258047,@[email protected] IPHONE X 256GB TELCEL/TMOBILE,680,Used (normal wear),This is the space gray iPhone x 256gb  in mint condition it is on the telcel / T-Mobile network telcel runs about $30 a month unlimited talk text and data if you want to have it switched to your carrier you would have to take it to a phone store and have them activate it with your sim card and the r Sim installed or you can have it factory unlocked all depends on what service you want to use with it all sales are final upon inspection and purchase all offers are considered go ahead and offer up,4,Local pickup (24 miles away),No shipping INFO!,24.0,,,"San Diego, CA",San Diego, CA,2 months 
165,740608094,Iphone X 128g,480,Reconditioned/Certified,2 months old ,1,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,2 months 
166,738921649,iPhone X SPACE GREY 264 GB,665,Reconditioned/Certified,Brand New iPhone X Carrier [email protected] No dents cracks etc 264GB    Msg for IMENot unlocked ,1,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,2 months 
167,784448992,iPhone X 64 GB Black At&T,300,Used (normal wear),Has icloud lock and password lock but great condition ,5,Local pickup (44 miles away),No shipping INFO!,44.0,,,"San Clemente, CA",San Clemente, CA,2 days 
168,784352315,iPhone X - Sprint,375,Used (normal wear),"iPhone X for sale. 64gbSmall off screen fracture (as seen in 3rd photo) Great condition Comes with original box, all cables, earbuds etc.. IN PERSON PICK UPS ONLY",3,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Escondido, CA",Escondido, CA,2 days 
169,784174248,iPhone X max,285,Used (normal wear),"It’s broke ! But u can get it fixed and it would work perfectly fine , cheaper then buying it from the apple store !",3,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,2 days 
170,784016803,Apple iPhone 8 64gb Black mint,300,Open box (never used),"For trade or sell $300 firm. Apple iPhone 8 Black64gb Basically brand new. Opened box but have no used it. Willing to trade for:iPhone 8 Plus, iPhone X and up.",3,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,3 days 
171,783963474,iPhone X 64GB silver sprint,375,Used (normal wear),Works great upgrades to iPhone 11 so no need for this front screen perfect back screen cracked see pics includes original box ,3,Local pickup (16 miles away),No shipping INFO!,16.0,,,"El Cajon, CA",El Cajon, CA,3 days 
172,783546454,iPhone X 64GB,450,New (never used),Unlocked For Any Carrier ICloud Unlocked Just Has Minor Scratches And Front Screen Has Minor Cracks Works Perfect   ,2,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,3 days 
173,783478583,iPhone X,450,Used (normal wear),It’s locked to t-mobile. Face ID doesn’t work anymore for some reason but besides that it’s in really good condition. No scratches or cracks ,3,Local pickup (25 miles away),No shipping INFO!,25.0,,,No location INFO!,,,4 days 
174,783411188,iPhone X 256,700,Used (normal wear),I upgraded to the new iPhone and don’t need my old iPhone X. It’s in great condition and ready for the next home. It’s grey with 256 Mb memory and comes with the phone case I used.,2,Local pickup (5 miles away),No shipping INFO!,5.0,,,"San Diego, CA",San Diego, CA,4 days 
175,783300317,iPhone X lens system by Olloclip,89,Used (normal wear),"Accessory lenses; fisheye, super-wide and telephoto with protective iPhone case adapter. In great condition.",9,Local pickup (37 miles away),Ships for $7.49,37.0,,7.49,"Fallbrook, CA",Fallbrook, CA,4 days 
176,783169381,iPhone X,700,Reconditioned/Certified,iPhone XR unlocked,2,Local pickup (14 miles away),No shipping INFO!,14.0,,,"La Mesa, CA",La Mesa, CA,4 days 
177,782936827,iPhone X space grey 64gb. Perfect condition,500,Used (normal wear),Works great. 64gb.No damage,2,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,5 days 
178,782864689,"iPhone X, 64gb, ATT, great condition, charger and case",499,Used (normal wear),"Selling a great condition iPhone X. It is the space grey, 64gb model. It is an ATT phone only. Comes with a ultra thin case and charger. Price is $499 FIRM. Pick up at Liberty Station during work hours or in El Cajon on the weekends or evenings. Check my other listings too for more items.Might consider trades for apple AirPods, iPhone, iPad, Mac, MacBook, iMac, android, pixel, htc, samsung, oneplus, iphone7, Lenovo, Dell, Toshiba",3,Local pickup (21 miles away),No shipping INFO!,21.0,,,"El Cajon, CA",El Cajon, CA,5 days 
179,782808064,iphone X locked,250,Reconditioned/Certified,No description. Ask seller for more details,4,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,5 days 
180,782748492,iPhone X unlocked 256 gb,600,Used (normal wear),"It is currently at&t carrier but I’ll unlock it once you buy it , I would meet at an at&t store and get it unlock for any carrier ",2,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Chula Vista, CA",Chula Vista, CA,5 days 
181,782600310,Iphone 8 (256gb) and X (256gb) great condition.,350,For Parts,Iphone 8 - $350Iphone X - $550,2,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,5 days 
182,782372804,64 gb Silver Apple iPhone X,550,New (never used),Brand new iPhone X (at&t) with 1 more month of AppleCare +. Comes with original box and brand new headphones $550 OBO,2,Local pickup (4 miles away),No shipping INFO!,4.0,,,"San Diego, CA",San Diego, CA,6 days 
183,785593763,(Unlocked) - iPhone X 256GB,375,New (never used),UnlockedExcellent ConditionComes with charger and headphonesSerious Inquires,4,Local pickup (98 miles away),Ships for $7.49,98.0,,7.49,"Los Angeles, CA",Los Angeles, CA,4 hours 
184,781789370,iPhone X max gold 64g ATT,300,Open box (never used),Selling got new iPhone 11 Pro Max  with ATT,4,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Carlsbad, CA",Carlsbad, CA,1 week 
185,781741854,iphone X,500,Used (normal wear),iphone X 64 gb with no cracks working well going to upgrade to iphone 11  so no need for an extra phone,2,Local pickup (23 miles away),No shipping INFO!,23.0,,,"San Diego, CA",San Diego, CA,1 week 
186,781505623,Brand new AT&T iPhone 8 Plus,500,New (never used),"I have a brand new AT&T phone. My boyfriend gave me his iPhone X, so I don’t need this one. It come in the original box with all the accessories. $500 obo.",3,Local pickup (12 miles away),No shipping INFO!,12.0,,,"Coronado, CA",Coronado, CA,1 week 
187,781227267,**High End** 👌 MacBook Pro 15 inch Touch Bar with 2TB SSD w/ AppleCare+ Warranty,2200,Other (see description),"MAYBE TRADE FOR: Galaxy Note 10+ iPhone 11 iPhone 11 Pro Max iPhone Xs iPhone X Galaxy Fold Galaxy S10 5G Huawei P30 Pro Samsung Google Pixel 4 XL Dell XPS Razer Blade 15 Surface Pro ( +cash from you)Please see all pictures and read description before you contact meApple MacBook Pro Late 2017 Retina 15 inch **highest specs**3.1GHZ Quad-Core i7 (UPGRADED)16GB of RAM memory2TB SSD (2000GB) (UPGRADED)Radeon Pro 560X 4GBRunning on Newest mac OS CatalinaAppleCare+ warranty registeredRetails $3,099 + Tax + AppleCare+Asking only $2,200... Cash or Zelle ok100% no any problemsIt’s in mint condition! No scratches or dents. Only 145 battery cycle count (out of 1000)You're good to go for at least 5 years!!Comes with original charger We can meet up at Apple store or starbucks. You can check up the laptop before you buy it. No shipping no trade!Thank you. 😊",11,Local pickup (3 miles away),No shipping INFO!,3.0,,,"San Diego, CA",San Diego, CA,1 week 
188,780722650,iPhone X max,700,New (never used),MAKE AN OFFER BRAND NEW NO SCRATCHES NO NOTHINGAT&T ,2,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 week 
189,780428875,iPhone with cases,750,Used (normal wear),iPhone X Excellent condition 16 cases all excellent condition and some new Some have pop sockets See pictures Please no offers good deal ,10,Local pickup (17 miles away),No shipping INFO!,17.0,,,"Chula Vista, CA",Chula Vista, CA,1 week 
190,780201100,iPhone X 256 GB Unlocked,550,Used (normal wear),No description. Ask seller for more details,2,Local pickup (17 miles away),No shipping INFO!,17.0,,,"Bonita, CA",Bonita, CA,1 week 
191,779949698,iPhone X 256 GB great condition,550,Used (normal wear),"iPhone X 256gb no scratches, In perfect used condition. I want to upgrade to the iPhone 11 max pro and I’m looking to sell the phone while I upgrade at the AT&T store. I’m using the money to pay off my phone. No lowball offers.",1,Local pickup (12 miles away),No shipping INFO!,12.0,,,"Coronado, CA",Coronado, CA,1 week 
192,779825017,iPhone X 256gb unlocked,600,Used (normal wear),"Excellent condition iPhone X - 256gb space grey Unlocked- I had AT&T but works with any Included: charger, headphones, case, wireless charging dock. Reason for selling, switched carriers and got a  deal on a new one. ",4,Local pickup (43 miles away),No shipping INFO!,43.0,,,"Temecula, CA",Temecula, CA,1 week 
193,785593763,(Unlocked) - iPhone X 256GB,375,New (never used),UnlockedExcellent ConditionComes with charger and headphonesSerious Inquires,4,Local pickup (98 miles away),Ships for $7.49,98.0,,7.49,"Los Angeles, CA",Los Angeles, CA,4 hours 
194,779456221,iPhone X,450,Used (normal wear),Sprint iPhone X no scratches or cracks the battery is as good as new price is negotiable.,6,Local pickup (11 miles away),Ships for $3.29,11.0,,3.29,"San Diego, CA",San Diego, CA,1 week 
195,779352720,Apple iPhone X,615,Used (normal wear),Small crack at the bottom left hand corner. Still is in great working condition.Color black,5,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Chula Vista, CA",Chula Vista, CA,1 week 
